Chocolate Covered Marshmallows | 96 | 66 | 4.59493684768677 | 45 m | 2 cups semisweet chocolate chips; 10 large marshmallows | Melt the chocolate in a microwave-safe glass or ceramic bowl in 30-second intervals, stirring after each interval. Do not overheat or chocolate will scorch.; Dip the marshmallows in chocolate using a toothpick or fork to hold them. Place on waxed paper or aluminum foil, and freeze. Let marshmallows sit at room temperature for 5 minutes before serving. | Home; Recipes; Desserts; Chocolate
Rachel's Cream Cheese Fruit Salad | 61 | 59 | 4.41333341598511 | 20 m | 2 pears; 2 apples, cored and chopped; 2 ripe bananas, sliced; 1 pint fresh strawberries, sliced; 3 cups seedless grapes; 1/2 lemon, juiced; 8 ounces fat-free strawberry cream cheese; 1/2 cup packed light brown sugar; 2 teaspoons vanilla extract; 1/2 tablespoon ground cinnamon; 1 cup fat-free pretzels, broken | Combine the pears, apples, bananas, strawberries and grapes. Add lemon juice and toss.; Blend together the cream cheese, brown sugar, vanilla and cinnamon; add the fruit and pretzels. Fold together. Serve immediately with a dollop of lite whipped topping or refrigerate until chilled. | Home; Recipes; Desserts; Specialty Desserts; Dessert Salads
No Bake Oatmeal Cookies | 95 | 65 | 3.98666667938232 | 30 m | 2 cups rolled oats; 3/4 cup white sugar; 3 tablespoons unsweetened cocoa powder; 1 tablespoon water; 1/2 teaspoon vanilla; 2/3 cup butter, softened; 1 cup confectioners' sugar | In a large bowl, combine the oats, sugar and cocoa. With clean hands, mix in the water, vanilla and butter to form a dough. Wash hands, then roll the dough into balls 1 to 2 inches in diameter. Roll balls in confectioners' sugar until thickly coated (or they will become crusty). Chill 20 minutes before serving. | Home; Recipes; Desserts; Cookies; Oatmeal Cookies
Butterscotch Oatmeal Cookies I | 83 | 55 | 3.88000011444092 | 40 m | 3/4 cup butter flavored shortening; 1/2 cup white sugar; 1 cup packed brown sugar; 1 egg; 1 teaspoon vanilla extract; 1 cup all-purpose flour; 1 teaspoon baking soda; 3 cups rolled oats; 1 cup semisweet chocolate chips; 1 cup butterscotch chips | Preheat oven to 375 degrees F (190 degrees C).; In a large bowl, cream together shortening, white sugar, and brown sugar until smooth. Beat in egg, then stir in vanilla. Combine flour and baking soda, and mix into the batter. Mix in oats and chocolate and butterscotch chips. Drop dough by teaspoonfuls onto ungreased cookie sheets.; Bake for 9 to 12 minutes in the preheated oven, or until the edges are toasted. Cool on wire racks. | Home; Recipes; Desserts; Cookies; Oatmeal Cookies
Canadian Molasses Cookies | 84 | 59 | 3.90666675567627 | 1 h 25 m | 1 cup dark molasses; 3/4 cup packed brown sugar; 1 teaspoon cider vinegar; 2 1/3 cups all-purpose flour; 1 1/2 teaspoons ground ginger; 2 teaspoons baking soda; 1 egg; 1/2 teaspoon salt | Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets.; In a large bowl, stir together the molasses, brown sugar, vinegar, and egg. Sift together the flour, baking soda, ginger and salt; add to molasses mixture. Mix until well blended. Spoon the dough by teaspoonfuls onto cookie sheets, about 2 inches apart.; Bake until edges are golden, 12 to 15 minutes. Let cool on pans for 5 minutes before removing. | Home; Recipes; Desserts; Cookies; Molasses Cookies
Ricotta Cheese Cake | 98 | 65 | 4.23684215545654 | 1 h 10 m | 1 (18.25 ounce) package yellow cake mix; 24 ounces ricotta cheese; 3/4 cup white sugar; 3 eggs; 1/4 teaspoon vanilla extract; 1/8 cup confectioners' sugar for dusting | Preheat oven to 350 degrees F (175 degrees C). Lightly grease one 9x13 inch pan.; Make yellow cake mix according to package directions. Pour batter into the greased 9x13 inch pan.; Mix together the ricotta cheese, sugar, eggs and vanilla extract and spoon over cake batter.; Bake at 350 degrees F (175 degrees C) for about 45 minutes. Sprinkle cake with confectioners' sugar when cool. | Home; Recipes; Desserts; Cakes; Cake Mix Cakes
Rachel's Cream Cheese Fruit Salad | 61 | 59 | 4.41333341598511 | 20 m | 2 pears; 2 apples, cored and chopped; 2 ripe bananas, sliced; 1 pint fresh strawberries, sliced; 3 cups seedless grapes; 1/2 lemon, juiced; 8 ounces fat-free strawberry cream cheese; 1/2 cup packed light brown sugar; 2 teaspoons vanilla extract; 1/2 tablespoon ground cinnamon; 1 cup fat-free pretzels, broken | Combine the pears, apples, bananas, strawberries and grapes. Add lemon juice and toss.; Blend together the cream cheese, brown sugar, vanilla and cinnamon; add the fruit and pretzels. Fold together. Serve immediately with a dollop of lite whipped topping or refrigerate until chilled. | Home; Recipes; Desserts; Specialty Desserts; Dessert Salads
Orange Gelatin Salad | 183 | 59 | 4.59999990463257 | 40 m | 1 (11 ounce) can mandarin oranges, drained; 1 (8 ounce) can crushed pineapple, drained; 1 (6 ounce) package orange flavored Jell-O® mix; 16 ounces cottage cheese; 8 ounces frozen whipped topping, thawed | In a mixing bowl, combine the oranges, pineapple and gelatin. Mix well and chill for 1/2 an hour.; Add cottage cheese to fruit; stir to mix.; Gently fold in whipped topping; chill and serve. | Home; Recipes; Desserts; Specialty Desserts; Dessert Salads; Jell-O® Salad
English Walnut Pie | 137 | 69 | 4.86666679382324 | 1 h 5 m | 3 eggs; 1/4 teaspoon salt; 3/4 cup white sugar; 2 teaspoons vanilla extract; 3/4 cup light corn syrup; 1 cup chopped walnuts; 1/4 cup butter; 1 (9 inch) deep dish pie crust | Preheat oven to 400 degrees F (205 degrees C).; Beat the eggs in a large bowl. Mix in sugar, salt, vanilla, and corn syrup. Melt the butter and whisk it into the egg mixture. Stir in the nuts. Pour filling into pie shell.; Bake in preheated oven for 10 minutes. Reduce heat to 300 degrees F (150 degrees C), and continue baking for 35 to 45 minutes. | Home; Recipes; Desserts; Pies; Vintage Pies; Walnut Pie
Nutella® Hazelnut Cookies | 201 | 63 | 4.5810809135437 | 57 m | 2 1/2 cups all-purpose flour; 1/4 cup unsweetened cocoa powder; 1 teaspoon baking soda; 1 teaspoon salt; 1 cup butter, room temperature; 3/4 cup brown sugar; 3/4 cup white sugar; 2 large eggs; 2 tablespoons vanilla extract; 1/2 cup chocolate-hazelnut spread, such as Nutella®; 1/2 cup chopped toasted hazelnuts; 1 cup chocolate chips | Preheat oven to 350 degrees F (175 degrees C). Grease a baking sheet or line it with parchment paper.; Combine flour, cocoa powder, baking soda, and salt in a bowl. Mix with a whisk to break up any lumps.; Beat butter, brown sugar, and white sugar with an electric mixer in a large bowl until smooth. Beat in eggs one at a time until completely incorporated. Mix in vanilla and chocolate-hazelnut spread.; Slowly add in flour mixture and stir just until combined. Fold in chopped hazelnuts and chocolate chips. Drop the dough onto prepared baking sheet by tablespoons or with a cookie scoop.; Bake in preheated oven until edges look dry and cookies are fragrant, about 12 minutes. Allow to cool for 1 minute on baking sheet before transferring to a wire rack. | Home; Recipes; Desserts; Cookies; Nut Cookies; Hazelnut
Easy Microwave Peanut Brittle | 173 | 67 | 4.48648643493652 | 18 m | cooking spray; 1 cup white sugar; 1/2 cup light corn syrup; 1 1/2 cups peanuts, or more to taste; 1 tablespoon butter; 1 teaspoon baking soda; 1 teaspoon vanilla extract | Spray a baking sheet and a wooden spoon with cooking spray.; Mix sugar and corn syrup together in a microwaveable bowl safe for high temperatures.; Heat sugar mixture in microwave on high for 5 minutes.; Stir peanuts and butter into sugar mixture. Heat in microwave until mixture becomes a caramel color, 3 to 4 minutes.; Mix baking soda and vanilla extract into syrup until smooth and foam has dissipated. Spread candy onto the prepared baking sheet using the sprayed wooden spoon. Work quickly; candy hardens fast. Let stand until cool. Break into pieces to serve. | Home; Recipes; Desserts; Nut Desserts; Peanut Desserts
Amazing Chocolate Quinoa Cake! | 121 | 64 | 4.74324321746826 | 1 h 25 m | 2 cups cold cooked quinoa; 3/4 cup melted butter; 4 eggs; 1/3 cup milk; 1 1/2 teaspoons vanilla extract; 1 1/4 cups white sugar; 1 cup cocoa powder; 1 1/2 teaspoons baking powder; 1 teaspoon baking soda; 1/2 teaspoon salt; 1/2 cup chocolate chips; 1/2 cup chopped pecans (optional) | Preheat oven to 350 degrees F (175 degrees C). Grease a rectangular cake pan.; Blend quinoa, butter, eggs, milk, and vanilla extract together in a blender until smooth.; Combine sugar, cocoa powder, baking powder, baking soda, and salt together in a large bowl. Stir quinoa mixture into sugar mixture until batter is well combined. Fold chocolate chips and pecans into batter; pour into the prepared pan.; Bake in the preheated oven until a toothpick inserted in the center of the cake comes out clean, 40 to 45 minutes. Cool cake on a wire rack. | Home; Recipes; Desserts; Chocolate
Peanut Butter Blossoms | 267 | 58 | 4.62162160873413 | 4 h 25 m | 1 1/2 cups peanut butter; 1 cup shortening; 2/3 cup white sugar; 2/3 cup brown sugar; 1/4 cup milk; 2 eggs; 2 teaspoons vanilla extract; 3 cups flour; 2 teaspoons baking soda; 1 teaspoon salt; 1/4 cup white sugar, or as needed; 2 (12 ounce) bags milk chocolate candy kisses (such as Hershey's Kisses®), unwrapped | Beat peanut butter, shortening, 2/3 cup white sugar, brown sugar, milk, eggs, and vanilla extract together with an electric mixer in a large bowl until creamy and smooth.; Sift flour, baking soda, and salt together in a bowl. Gradually fold flour mixture into peanut butter mixture to form a smooth dough. Cover bowl with plastic wrap and refrigerate until chilled, about 1 hour.; Preheat oven to 350 degrees F (175 degrees C).; Pour 1/4 cup white sugar into a shallow bowl. Scoop dough into 1-inch balls, roll balls in sugar, and place 1 1/2 inches apart on baking sheets.; Bake cookies in the preheated oven for 6 minutes; rotate cookie sheets and continue baking for another 3 minutes. Press a chocolate kiss about halfway down in the center of each cookie. Bake for until chocolate begins to melt and lose form, another 2 to 3 minutes. Cool on wire racks until chocolate hardens, at least 3 hours. | Home; Recipes; Desserts; Cookies; Peanut Butter Cookies
Coconut Custard Pie II | 90 | 66 | 4.33333349227905 | 1 h 50 m | 4 eggs; 1/2 cup white sugar; 1/4 teaspoon salt; 1 teaspoon vanilla extract; 2 1/2 cups milk; 1 cup flaked coconut; 1 (9 inch) unbaked pie crust; 1/4 cup packed brown sugar; 2 tablespoons butter, softened | Preheat oven to 400 degrees F (200 degrees C).; Beat eggs slightly, stir in white sugar, salt and vanilla. Gradually stir in milk. Add 1/2 cup coconut to filling, and reserve remaining 1/2 cup for the top. Pour filling into pie shell.; Bake at 400 degrees F (200 degrees C) for 25 to 30 minutes, or until knife inserted into center of pie comes out clean. Cool pie completely.; Before serving, mix 1/2 cup coconut with butter and brown sugar. Sprinkle on top of pie. Broil, about 3 or 4 inches away from heat, for 2 to 4 minutes. | Home; Recipes; Desserts; Pies; Custard and Cream Pies; Coconut Pie
Oreo™ Cookie Cake II | 77 | 59 | 4.39189195632935 | 1 h 30 m | 24 chocolate sandwich cookie crumbs; 1/3 cup semisweet chocolate chips; 1/3 cup all-purpose flour; 1/4 cup margarine; 1 (18.25 ounce) package butter cake mix; 1 cup confectioners' sugar; 3 tablespoons milk | Preheat oven to 350 degrees F (175 degrees C). Spray a 9x13 inch pan with cooking spray. In a large bowl, combine chopped cookies, chocolate chips, flour and margarine. Set aside.; Mix cake according to directions on package. Pour half of cake batter in pan. Sprinkle approximately 2 cups of the cookie mixture on top.; Pour rest of cake batter over layer of cookies. Sprinkle remainder of cookie mixture on top.; Bake at 350 degrees F (175 degrees C) for 40 to 45 minutes, or until toothpick inserted into center of cake comes out clean.; To make the glaze: In a small bowl, mix 1 cup confectioners' sugar with 2 to 3 tablespoons milk. Drizzle glaze over warm cake. | Home; Recipes; Desserts; Cakes; Cake Mix Cakes
Soft Caramel Corn | 98 | 59 | 4.70270252227783 | 30 m | 3 (3.5 ounce) packages microwave popcorn, popped; 2 1/4 cups packed brown sugar; 1 cup corn syrup; 1 cup butter; 1 (5 ounce) can sweetened condensed milk | Place the popcorn in a large bowl. Shake and toss the bowl to make the unpopped kernels go to the bottom; discard.; In a sauce pan over medium-high heat, cook the brown sugar, corn syrup, and butter, stirring constantly. Heat to 270 to 290 degrees F (132 to 143 degrees C), or until a small amount of syrup dropped into cold water forms hard but pliable threads. Remove from the heat, and carefully pour in the can of condensed milk; stir until smooth.; Pour 1/4 of the caramel at a time over the popcorn, stirring until all of the popcorn is covered. Cool at least 10 minutes before serving. | Home; Recipes; Desserts; Candy; Popcorn Candy
Quick and Easy Lemon Pie | 81 | 66 | 4.35135126113892 | 2 h 15 m | 1 (4.3 ounce) package non-instant lemon pudding mix; 1 (8 ounce) package cream cheese; 1/2 (14 ounce) can sweetened condensed milk; 3 tablespoons lemon juice; 1 (9 inch) prepared graham cracker crust; 1 (8 ounce) container frozen whipped topping, thawed | Cook pudding as directed on package. After pudding thickens, turn down heat to low. Stir in cream cheese, condensed milk, and lemon juice. Stir frequently, as mixture may stick to saucepan.; Pour mixture into graham cracker crust. Cover and refrigerate. When pie is ready, serve with whipped topping. | Home; Recipes; Desserts; Pies; No-Bake Pies; Pudding Pie
Cake Mix Cookies V | 75 | 64 | 4.29729747772217 | 45 m | 1/2 cup butter; 2 eggs; 1 (18.25 ounce) package yellow cake mix; 2/3 cup quick cooking oats; 1/2 cup finely chopped walnuts | Preheat the oven to 375 degrees F (190 degrees C). Line baking sheets with parchment paper.; In a large bowl, mix butter and eggs until light and fluffy. Stir in cake mix, quick oats, and walnuts. Roll dough into walnut sized balls. Place cookies onto the prepared baking sheet, and flatten slightly with the bottom of a glass that has been buttered and dipped in sugar.; Bake for 8 to 10 minutes in preheated oven, or until golden brown. Allow cookies to cool on baking sheet for 5 minutes before transferring to a wire rack to cool completely. | Home; Recipes; Desserts; Cookies; Cake Mix Cookies
Coconut Custard Pie IV | 87 | 57 | 4.52702713012695 | 1 h 5 m | 1 (9 inch) pie crust, baked; 4 eggs; 1/2 cup white sugar; 1/8 teaspoon salt; 1 pinch ground nutmeg; 1 1/2 teaspoons vanilla extract; 1 cup whole milk; 1 cup evaporated milk; 1/2 cup whipping cream; 1 cup shredded coconut | Preheat oven to 350 degrees F (175 degrees C).; In a large mixing bowl beat eggs slightly. Add sugar, salt, nutmeg, and vanilla extract. Mix well. Gently whisk in whole milk, evaporated milk, and cream. Fold in coconut. Pour mixture into baked pie shell.; Bake in preheated oven for 30 to 40 minutes, or until toothpick inserted in center comes out clean. Cool before serving, and refrigerate within 1 hour. | Home; Recipes; Desserts; Pies; Custard and Cream Pies; Coconut Pie
Chocolate Fudge Cupcakes | 103 | 66 | 3.52702713012695 | 1 h | 4 (1 ounce) squares semisweet chocolate, chopped; 1 cup butter; 1 cup all-purpose flour, sifted; 1 3/4 cups white sugar; 4 eggs; 1 teaspoon vanilla extract; 2 cups chopped pecans | Preheat oven to 325 degrees F (165 degrees C). Line 24 muffin cups with paper liners. In the top of a double boiler, combine chocolate and butter. Heat, stirring occasionally, until mixture is melted and smooth. Remove from heat and allow to cool to lukewarm.; Sift flour and sugar together into a large bowl. With mixer on low speed, beat in eggs one at a time. Stir in chocolate mixture, vanilla and pecans. Fill muffin cups 2/3 full.; Bake in the preheated oven for 25 minutes. Do not overbake. Tops should be shiny but give slightly when touched. | Home; Recipes; Desserts; Chocolate
Bread Pudding with Whiskey Sauce | 132 | 60 | 4.55405426025391 | 1 h 20 m | 2 eggs, beaten; 3 tablespoons butter, melted; 2 tablespoons vanilla extract; 2 1/2 cups milk; 1/4 cup white sugar; 1 (1 pound) loaf French bread, cut into 1 inch cubes; 1 cup chopped pecans; 1/2 cup white sugar; 1/2 cup butter; 1/2 cup heavy cream; 1/4 cup whiskey | Preheat oven to 325 degrees F (165 degrees C). Lightly grease a 9x13 inch pan.; In a large bowl, stir together eggs, butter, vanilla and milk. Gradually add 1/4 cup sugar and mix thoroughly until sugar is dissolved.; Place bread cubes in bottom of prepared pan. Pour liquid over bread, fully saturating all bread. Sprinkle pecans on top.; Bake in preheated oven for 60 minutes, until golden. Meanwhile, combine 1/2 cup white sugar, 1/2 cup butter, cream and whiskey in a small saucepan. Warm over low heat, stirring constantly, until sauce is gently boiling. Pour sauce over baked bread pudding and serve. | Home; Recipes; Desserts; Specialty Desserts; Bread Pudding
Pecan Pie VII | 78 | 64 | 4.39189195632935 | 1 h | 1 (9 inch) deep dish pie crust; 2 cups light brown sugar; 1 tablespoon all-purpose flour; 1/2 cup melted margarine; 1 cup evaporated milk; 1 teaspoon vanilla extract; 3 eggs; 1 cup chopped pecans; 1 cup pecan halves | Preheat oven to 350 degrees F (175 degrees C.); In a large bowl, combine brown sugar, flour, margarine, milk, vanilla and eggs. Blend until smooth. Stir in chopped pecans. Pour into pie crust. Place whole pecan meats gently on top in decorative manner.; Bake in the preheated oven for 35 to 40 minutes, or until golden brown and filling is set. | Home; Recipes; Desserts; Pies; Vintage Pies; Chess Pie
Candy Bar Fudge | 71 | 58 | 4.60810804367065 | 2 h 30 m | 1/2 cup butter; 1/3 cup unsweetened cocoa powder; 1/4 cup packed brown sugar; 1/4 cup milk; 3 1/2 cups confectioners' sugar; 1 teaspoon vanilla extract; 30 individually wrapped caramels, unwrapped; 1 tablespoon water; 2 cups salted peanuts; 1/2 cup semisweet chocolate chips; 1/2 cup milk chocolate chips | Grease an 8x8 inch square baking pan.; In a microwave-safe bowl, combine butter, cocoa powder, brown sugar and milk. Microwave until mixture boils. Stir in confectioners' sugar and vanilla extract. Pour into prepared pan.; In a microwave-safe bowl, microwave caramels and water until caramels melt. Stir in peanuts. Spread mixture over chocolate layer.; In a small microwave-safe bowl, combine semisweet and milk chocolate chips; microwave until melted. Spread over caramel layer. Chill for 2 hours, or until firm. | Home; Recipes; Desserts; Chocolate; Milk Chocolate
Nutella® Hazelnut Cookies | 201 | 63 | 4.5810809135437 | 57 m | 2 1/2 cups all-purpose flour; 1/4 cup unsweetened cocoa powder; 1 teaspoon baking soda; 1 teaspoon salt; 1 cup butter, room temperature; 3/4 cup brown sugar; 3/4 cup white sugar; 2 large eggs; 2 tablespoons vanilla extract; 1/2 cup chocolate-hazelnut spread, such as Nutella®; 1/2 cup chopped toasted hazelnuts; 1 cup chocolate chips | Preheat oven to 350 degrees F (175 degrees C). Grease a baking sheet or line it with parchment paper.; Combine flour, cocoa powder, baking soda, and salt in a bowl. Mix with a whisk to break up any lumps.; Beat butter, brown sugar, and white sugar with an electric mixer in a large bowl until smooth. Beat in eggs one at a time until completely incorporated. Mix in vanilla and chocolate-hazelnut spread.; Slowly add in flour mixture and stir just until combined. Fold in chopped hazelnuts and chocolate chips. Drop the dough onto prepared baking sheet by tablespoons or with a cookie scoop.; Bake in preheated oven until edges look dry and cookies are fragrant, about 12 minutes. Allow to cool for 1 minute on baking sheet before transferring to a wire rack. | Home; Recipes; Desserts; Cookies; Nut Cookies; Hazelnut
Easy Microwave Peanut Brittle | 173 | 67 | 4.48648643493652 | 18 m | cooking spray; 1 cup white sugar; 1/2 cup light corn syrup; 1 1/2 cups peanuts, or more to taste; 1 tablespoon butter; 1 teaspoon baking soda; 1 teaspoon vanilla extract | Spray a baking sheet and a wooden spoon with cooking spray.; Mix sugar and corn syrup together in a microwaveable bowl safe for high temperatures.; Heat sugar mixture in microwave on high for 5 minutes.; Stir peanuts and butter into sugar mixture. Heat in microwave until mixture becomes a caramel color, 3 to 4 minutes.; Mix baking soda and vanilla extract into syrup until smooth and foam has dissipated. Spread candy onto the prepared baking sheet using the sprayed wooden spoon. Work quickly; candy hardens fast. Let stand until cool. Break into pieces to serve. | Home; Recipes; Desserts; Nut Desserts; Peanut Desserts
Amazing Chocolate Quinoa Cake! | 121 | 64 | 4.74324321746826 | 1 h 25 m | 2 cups cold cooked quinoa; 3/4 cup melted butter; 4 eggs; 1/3 cup milk; 1 1/2 teaspoons vanilla extract; 1 1/4 cups white sugar; 1 cup cocoa powder; 1 1/2 teaspoons baking powder; 1 teaspoon baking soda; 1/2 teaspoon salt; 1/2 cup chocolate chips; 1/2 cup chopped pecans (optional) | Preheat oven to 350 degrees F (175 degrees C). Grease a rectangular cake pan.; Blend quinoa, butter, eggs, milk, and vanilla extract together in a blender until smooth.; Combine sugar, cocoa powder, baking powder, baking soda, and salt together in a large bowl. Stir quinoa mixture into sugar mixture until batter is well combined. Fold chocolate chips and pecans into batter; pour into the prepared pan.; Bake in the preheated oven until a toothpick inserted in the center of the cake comes out clean, 40 to 45 minutes. Cool cake on a wire rack. | Home; Recipes; Desserts; Chocolate
Peanut Butter Blossoms | 267 | 58 | 4.62162160873413 | 4 h 25 m | 1 1/2 cups peanut butter; 1 cup shortening; 2/3 cup white sugar; 2/3 cup brown sugar; 1/4 cup milk; 2 eggs; 2 teaspoons vanilla extract; 3 cups flour; 2 teaspoons baking soda; 1 teaspoon salt; 1/4 cup white sugar, or as needed; 2 (12 ounce) bags milk chocolate candy kisses (such as Hershey's Kisses®), unwrapped | Beat peanut butter, shortening, 2/3 cup white sugar, brown sugar, milk, eggs, and vanilla extract together with an electric mixer in a large bowl until creamy and smooth.; Sift flour, baking soda, and salt together in a bowl. Gradually fold flour mixture into peanut butter mixture to form a smooth dough. Cover bowl with plastic wrap and refrigerate until chilled, about 1 hour.; Preheat oven to 350 degrees F (175 degrees C).; Pour 1/4 cup white sugar into a shallow bowl. Scoop dough into 1-inch balls, roll balls in sugar, and place 1 1/2 inches apart on baking sheets.; Bake cookies in the preheated oven for 6 minutes; rotate cookie sheets and continue baking for another 3 minutes. Press a chocolate kiss about halfway down in the center of each cookie. Bake for until chocolate begins to melt and lose form, another 2 to 3 minutes. Cool on wire racks until chocolate hardens, at least 3 hours. | Home; Recipes; Desserts; Cookies; Peanut Butter Cookies
Juicy Fruit Salad | 78 | 61 | 4.57534265518188 | 5 m | 1 (15 ounce) can pineapple chunks with juice; 1 apple - peeled, cored and diced; 1 orange - peeled, diced and juice reserved; 1 banana, sliced; 1 cup seedless green grapes, halved | In a large bowl, toss together the pineapple, apple, orange, banana and grapes. Add the juice from the pineapple and orange and let chill until serving. | Home; Recipes; Desserts; Specialty Desserts; Dessert Salads
Hermit Bar Cookies | 116 | 65 | 4.53424644470215 | 45 m | 1/2 cup shortening; 1 cup white sugar; 1/2 cup molasses; 1 teaspoon baking soda; 1/2 cup warm coffee; 1 egg; 3 cups all-purpose flour; 1/2 teaspoon salt; 1 teaspoon ground cinnamon; 1 teaspoon ground cloves; 1 cup raisins | Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets.; In a large bowl, cream together the shortening and sugar until smooth. Stir in the molasses and egg. Dissolve the baking soda in warm coffee; stir into the molasses mixture. Combine the flour, salt, cinnamon and cloves; Gradually stir into the batter. Mix in raisins. Form dough into 4 long strips lengthwise on the cookie sheets.; Bake for 12 to 15 minutes in the preheated oven. Cool for 5 minutes on the cookie sheets then cut each strip into 2 inch bars while still warm. | Home; Recipes; Desserts; Cookies; Spice Cookies
Jammin Good Bars | 74 | 73 | 4.04109573364258 | 55 m | 3 cups all-purpose flour; 1 cup white sugar; 1 teaspoon baking powder; 1/8 teaspoon salt; 1/2 teaspoon ground cinnamon; 1 cup shortening; 1 egg; 1 (10 ounce) jar raspberry preserves | Preheat the oven to 375 degrees F (190 degrees C). Grease a 9x13 inch baking pan.; In a large bowl, stir together the flour, sugar, baking powder, salt and cinnamon. Cut in the shortening until the mixture is coarse and crumbly. Stir in the egg. I use my hands to mix it all together, it just seems easier. Press about half of the mixture into the bottom of the prepared pan. Spread the raspberry preserves over the crust then sprinkle with the remaining crumb mixture.; Bake for about 35 to 40 minutes in the preheated oven, until lightly toasted. Careful not to overcook. Cool in the pan on a wire rack. Then cut into squares, enjoy! | Home; Recipes; Desserts; Cookies; Bar Cookies
Lemon Pound Cake III | 184 | 63 | 4.43835639953613 | 1 h | 3 cups all-purpose flour; 3 teaspoons baking powder; 1 teaspoon salt; 1/4 teaspoon nutmeg; 1 cup butter flavored shortening; 2 cups white sugar; 3 eggs; 1/2 cup sour cream; 1 1/4 teaspoons vanilla extract; 1 1/4 teaspoons lemon extract; 1 cup milk | Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch tube pan. Sift together the flour, baking powder, salt and nutmeg. Set aside.; In a large bowl, cream together the shortening and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the sour cream, vanilla and lemon extract. Beat in the flour mixture alternately with the milk, mixing just until incorporated. Pour batter into prepared pan.; Bake in the preheated oven for 45 to 50 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely. | Home; Recipes; Desserts; Cakes; Pound Cake
Mocha Bundt Cake | 92 | 62 | 4.64383554458618 | 1 h 45 m | 3/4 cup unsalted butter, softened; 2 cups white sugar; 3/4 cup unsweetened cocoa powder; 4 egg yolks; 1 teaspoon baking soda; 2 tablespoons cold water; 1/2 cup strong brewed coffee; 1 cup coffee flavored liqueur, divided; 2 tablespoons vanilla extract; 1 1/3 cups all-purpose flour; 4 egg whites; 1 cup confectioners' sugar | Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch Bundt pan. In a large measuring cup dissolve baking soda in water, then add coffee, 1/2 cup of the coffee liqueur, and vanilla.; In a large bowl, cream together the butter and sugar until light and fluffy. Beat in the cocoa, then the egg yolks one at a time. Alternately beat in the flour and the coffee mixture just until incorporated.; In a large glass or metal mixing bowl, beat egg whites until stiff peaks form. Fold 1/3 of the whites into the batter, then quickly but carefully fold in remaining whites until no streaks remain.; Pour batter into a 10 inch Bundt pan. Bake in the preheated oven for 60 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool for 10 minutes in the pan, then turn out onto a wire rack. Pierce warm cake all over with a fork and drizzle glaze a spoonful at a time over cake until it is absorbed. Wrap cake tightly with plastic wrap to preserve moisture.; To make the glaze: In a small bowl combine confectioner's sugar and remaining 1/2 cup of coffee liqueur. | Home; Recipes; Desserts; Specialty Desserts; Liqueur Desserts; Coffee Liqueur
Jammin Good Bars | 74 | 73 | 4.04109573364258 | 55 m | 3 cups all-purpose flour; 1 cup white sugar; 1 teaspoon baking powder; 1/8 teaspoon salt; 1/2 teaspoon ground cinnamon; 1 cup shortening; 1 egg; 1 (10 ounce) jar raspberry preserves | Preheat the oven to 375 degrees F (190 degrees C). Grease a 9x13 inch baking pan.; In a large bowl, stir together the flour, sugar, baking powder, salt and cinnamon. Cut in the shortening until the mixture is coarse and crumbly. Stir in the egg. I use my hands to mix it all together, it just seems easier. Press about half of the mixture into the bottom of the prepared pan. Spread the raspberry preserves over the crust then sprinkle with the remaining crumb mixture.; Bake for about 35 to 40 minutes in the preheated oven, until lightly toasted. Careful not to overcook. Cool in the pan on a wire rack. Then cut into squares, enjoy! | Home; Recipes; Desserts; Cookies; Bar Cookies
Lemon Pound Cake III | 184 | 63 | 4.43835639953613 | 1 h | 3 cups all-purpose flour; 3 teaspoons baking powder; 1 teaspoon salt; 1/4 teaspoon nutmeg; 1 cup butter flavored shortening; 2 cups white sugar; 3 eggs; 1/2 cup sour cream; 1 1/4 teaspoons vanilla extract; 1 1/4 teaspoons lemon extract; 1 cup milk | Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch tube pan. Sift together the flour, baking powder, salt and nutmeg. Set aside.; In a large bowl, cream together the shortening and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the sour cream, vanilla and lemon extract. Beat in the flour mixture alternately with the milk, mixing just until incorporated. Pour batter into prepared pan.; Bake in the preheated oven for 45 to 50 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely. | Home; Recipes; Desserts; Cakes; Pound Cake
