Vegan Bean Taco Filling | 450 | 273 | 4.554123878479 | 30 m | 1 tablespoon olive oil; ; ; ; ; ; ; ; ; ;  |  | Home; Recipes; World Cuisine; Latin American; Mexican
Fried Rice with Cilantro | 388 | 217 | 4.59136199951172 | 30 m | 4 tablespoons vegetable oil; 5 cloves garlic, finely chopped; 2 green chilies, diced; 2 cups cubed skinless, boneless chicken breast meat; 2 cups cooked jasmine rice, chilled; 1 tablespoon white sugar; 1 tablespoon fish sauce; 1 tablespoon soy sauce; 2 teaspoons chopped green onion; 2 tablespoons chopped fresh basil leaves; 5 tablespoons chopped fresh cilantro | Heat the oil in a wok or large skillet, over medium-high heat. Fry the garlic until golden, then add the chili pepper and chicken meat, and stir-fry until cooked through.; When the chicken is cooked, add the rice, sugar, fish sauce, and soy sauce. Cook over medium heat, stirring gently. When the mixture is well blended, stir in the green onions, basil, and cilantro. Cook for 1 more minute, then serve hot. | Home; Recipes; Main Dish; Rice; Fried Rice
Portobello Sandwiches | 284 | 205 | 4.61666679382324 | 20 m | 2 cloves garlic, minced; 6 tablespoons olive oil; 1/2 teaspoon dried thyme; 2 tablespoons balsamic vinegar; salt and pepper to taste; 4 large portobello mushroom caps; 4 hamburger buns; 1 tablespoon capers; 1/4 cup mayonnaise; 1 tablespoon capers, drained; 1 large tomato, sliced; 4 leaves lettuce | Turn on broiler, and adjust rack so it is as close to heat source as possible.; In a medium-size mixing bowl, mix together garlic, olive oil, thyme, vinegar, salt and pepper.; Put the mushroom caps, bottom side up, in a shallow baking pan. Brush the caps with 1/2 the dressing. Put the caps under the broiler, and cook for 5 minutes.; Turn the caps, and brush with the remaining dressing. Broil 4 minutes. Toast the buns lightly .; In a small bowl, mix capers and mayonnaise. Spread mayonnaise mixture on the buns, top with mushroom caps, tomato and lettuce. | Home; Recipes; Main Dish; Sandwiches
Autumn Spice Ham Steak | 276 | 219 | 4.54849481582642 | 25 m | 1 1/2 tablespoons butter; 1 (2 pound) ham steak; 1 red apple, cored and thinly sliced; 1 green apple, cored and thinly sliced; 1/2 cup maple flavored pancake syrup; 1 teaspoon ground cinnamon | Melt the butter in a large skillet over medium-high heat. Fry the ham on both sides in the butter until browned. Lay the sliced apple over the ham. Pour the syrup over the apples. Reduce heat to medium, and simmer, stirring occasionally until the apples are cooked through.; Sprinkle with cinnamon, and serve immediately. | Home; Recipes; Main Dish; Pork; Ham
Oaxacan Tacos | 269 | 207 | 4.57575750350952 | 25 m | 2 pounds top sirloin steak, cut into thin strips; salt and ground black pepper to taste; 1/4 cup vegetable oil; 18 (6 inch) corn tortillas; 1 onion, diced; 4 fresh jalapeno peppers, seeded and chopped; 1 bunch fresh cilantro, chopped; 4 limes, cut into wedges | Heat a large skillet over medium-high heat. Saute steak in hot skillet until browned on the outside and cooked through, about 5 minutes. Season with salt and pepper. Remove to a plate and keep warm.; Heat oil in the same skillet. Place a tortilla in the hot oil and cook, turning once, until tortilla is lightly browned and flexible. Repeat with remaining tortillas.; Place tortillas on a plate and top each with steak, onion, jalapeno, and cilantro. Squeeze lime juice over the top. | Home; Recipes; World Cuisine; Latin American; Mexican
Easy Baked Chicken Cordon Bleu | 352 | 237 | 4.55405426025391 | 1 h | 6 skinless, boneless chicken breast halves - pounded to 1/2 inch thickness; 6 string cheese sticks; 6 slices ham; 1/2 cup butter, melted; 1 cup seasoned dry bread crumbs; toothpicks | Preheat the oven to 350 degrees F (175 degrees C).; Lay out the pounded chicken breasts on a clean surface. Place a slice of ham on each piece, then one stick of cheese. Roll the chicken up around the cheese and ham, and secure with toothpicks. Dip each roll in melted butter, then roll in bread crumbs. Place in a shallow baking dish.; Bake for 40 minutes in the preheated oven, or until chicken is browned and juices run clear. | Home; Recipes; World Cuisine; European; French
Trinidad Stewed Chicken | 403 | 218 | 4.59121608734131 | 1 h 15 m | 1 (4 pound) whole chicken, cut into pieces; 3 tablespoons finely chopped green onion; 3 tablespoons chopped fresh cilantro; 1 teaspoon minced garlic; 1 teaspoon chopped onion; 1 teaspoon salt; 1/2 teaspoon ground black pepper; 1 tablespoon vegetable oil; 1/4 cup brown sugar; 1 cup water; 1/2 cup canned coconut milk (optional); 1 teaspoon red pepper flakes (optional); 2 tablespoons ketchup; 1 tablespoon butter | Place chicken on a plate. Sprinkle the green onion, cilantro, garlic, onion, salt and pepper over it. Cover, and marinate for 30 minutes.; Heat the vegetable oil in a deep pot over medium heat. Stir in the sugar, and cook until the sugar has melted into a nice golden brown syrup. Add the chicken pieces, and brown quickly while turning continuously. Cover the pot, and let it cook for 2 minutes.; Pour in 1 cup of water, coconut milk and pepper flakes. Replace the lid, and cook over medium heat for 10 minutes. Stir in the ketchup and butter. Continue cooking until chicken is fork tender, 20 to 30 minutes. Taste and season with additional salt and pepper if needed. Serve chicken with the sauce in the pot as a gravy. | Home; Recipes; World Cuisine; Latin American; Caribbean
Grilled Chicken with Rosemary and Bacon | 447 | 204 | 4.56081104278564 | 26 m | 4 teaspoons garlic powder; 4 skinless, boneless chicken breast halves; salt and pepper to taste; 4 sprigs fresh rosemary; 4 thick slices bacon | Preheat an outdoor grill for medium-high heat, and lightly oil the grate.; Sprinkle 1 teaspoon garlic powder on a chicken breast and season with salt and pepper. Lay one rosemary sprig on the chicken breast. Wrap the bacon around the chicken to hold the rosemary on. Secure the bacon with a toothpick or an additional thick rosemary stem.; Cook the chicken breasts until no longer pink in the center and the juices run clear, 8 minutes per side. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Stay near the grill to combat any flare ups from the bacon. Remove the toothpicks before serving. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Crab-Stuffed Filet Mignon with Whiskey Peppercorn Sauce | 296 | 245 | 4.68813562393188 | 1 h 30 m | 2 tablespoons olive oil; 1 teaspoon minced onion; 1 teaspoon minced green onion; 1 teaspoon minced garlic; 1 teaspoon minced celery; 1 teaspoon minced green bell pepper; 2 tablespoons shrimp stock or water; 1 (6 ounce) can crab meat, drained; 2 tablespoons bread crumbs; 1 teaspoon Cajun seasoning; 1 1/4 cups beef broth; 1 teaspoon cracked black pepper; 1 fluid ounce whiskey; 1 cup heavy cream; 4 (6 ounce) filet mignon steaks; 4 slices bacon, cooked lightly; salt and cracked black pepper to taste; 1 tablespoon olive oil; 1 clove garlic, minced; 1 teaspoon minced shallot; 1 cup crimini mushrooms, sliced; 1 fluid ounce whiskey; 1 teaspoon Dijon mustard | Make Crab Stuffing: Heat 2 tablespoons olive oil in a large skillet. Saute onion, green onion, garlic, celery, and green pepper until tender. Stir in shrimp stock, crab meat, bread crumbs, and Cajun seasoning. Remove from heat, and set aside.; Prepare Peppercorn Sauce: In a small saucepan over medium heat, combine beef broth and cracked black pepper. Simmer until reduced to 1 cup, stirring frequently. Add1 ounce whiskey and 1 cup cream. Continue simmering until reduced to 1 cup. Remove from heat, and set aside.; Prepare Steaks: Slice a pocket into the side of each steak, and stuff generously with crab stuffing. Wrap bacon around side, and secure with toothpicks. Season to taste with salt and pepper; set aside. Heat olive oil in a large cast iron skillet over medium heat. Saute garlic and shallot for 1 minute. Stir in mushrooms, and saute until tender. Remove mushroom mixture, and set aside.; Place steaks in skillet, and cook to desired doneness. Remove from skillet, and keep warm. Deglaze skillet with 1 ounce whiskey. Reduce heat, and stir in peppercorn sauce and Dijon mustard. Add mushroom mixture, and reduce sauce until thickened. Remove toothpicks and bacon from steaks, and arrange steaks on a plate. Top with sauce. | Home; Recipes; Meat and Poultry; Beef; Steaks; Filet Mignon
Southern Fried Chicken | 424 | 232 | 4.53220319747925 | 35 m | 1 (3 pound) whole chicken, cut into pieces; 1 cup all-purpose flour; salt to taste; ground black pepper to taste; 1 teaspoon paprika; 1 quart vegetable oil for frying | Season chicken pieces with salt, pepper, and paprika. Roll in flour.; Add 1/2 to 3/4 inch oil to a large, heavy skillet. Heat to approximately 365 degrees F (185 degrees C). Place chicken pieces in hot oil. Cover, and fry until golden, turning once, 15 to 20 minutes. Drain on paper towels. | Home; Recipes; Meat and Poultry; Chicken; Fried Chicken
Glazed Corned Beef | 316 | 238 | 4.64965963363647 | 3 h 15 m | 4 1/2 pounds corned beef, rinsed; 1 cup water; 1 cup apricot preserves; 1/4 cup brown sugar; 2 tablespoons soy sauce | Preheat oven to 350 degrees F (175 degrees C).; Coat a large pan with non-stick cooking spray. Place corned beef in dish and add water. Cover tightly with aluminum foil and bake for 2 hours; drain liquid.; In a small bowl combine apricot preserves, brown sugar, and soy sauce. Spread the apricot mixture evenly over the corned beef.; Bake uncovered at 350 degrees F (175 degrees C) 25 to 30 more minutes, or until the meat is tender; basting occasionally with pan drippings.; Slice corned beef across grain and serve. | Home; Recipes; World Cuisine; European; UK and Ireland; Irish
Poblano Chile Enchiladas a la Gringa | 346 | 237 | 4.55631399154663 | 40 m | 2 (8 ounce) skinless, boneless chicken breast halves; 2 tablespoons minced garlic; 1 medium onion, chopped; 3 cups water; 1 tablespoon chicken bouillon granules; 4 fresh poblano chilies; 1 (8 ounce) container sour cream; 2 tablespoons olive oil; 10 (6 inch) corn tortillas; 1 cup shredded mozzarella cheese | Place the chicken breasts, garlic, onion, water, and chicken bouillon into a saucepan. Bring to a boil, then reduce heat to medium-low and simmer for 40 minutes. When finished, remove the chicken to a plate to cool. Measure out 1 cup of the chicken broth and discard the rest.; Roast the poblano chiles over an open flame, or underneath a broiler until the skin has blackened on all sides. Place the chiles into a plastic bag, or a bowl covered with plastic wrap, and allow to steam as they cool, about 30 minutes. When cool, peel the blackened skin off of the pepper, and remove the seeds and membrane.; Place the reserved chicken broth into a blender along with the roasted poblanos and sour cream. Puree until smooth and set aside.; Heat the olive oil in a skillet over medium heat. Fry the tortillas one at a time until softened and beginning to crisp. Place onto a plate and set aside. Pour the pureed poblano mixture into the skillet and simmer for 10 minutes. While the sauce is cooking, slice the cooled chicken breasts into 1/4 inch strips.; Using tongs, dip a tortilla into the sauce, coating both sides. Place some of the chicken in the center of the tortilla, roll tightly, then place on a serving dish with the seam side down. Repeat with remaining tortillas. Spoon any remaining sauce over top of the enchiladas, then sprinkle with the shredded mozzarella cheese. | Home; Recipes; World Cuisine; Latin American; Mexican
Blackened Tuna Steaks with Mango Salsa | 323 | 222 | 4.8287672996521 | 3 h 55 m | 2 tablespoons olive oil; 2 tablespoons lime juice; 2 cloves garlic, minced; 4 tuna steaks; 1 fresh mango - peeled, pitted, and chopped; 1/4 cup finely chopped red bell pepper; 1/2 Spanish onion, finely chopped; 1 green onion, chopped; 2 tablespoons chopped fresh cilantro; 1 jalapeno pepper, seeded and minced; 2 tablespoons lime juice; 1 1/2 teaspoons olive oil; 2 tablespoons paprika; 1 tablespoon cayenne pepper; 1 tablespoon onion powder; 2 teaspoons salt; 1 teaspoon ground black pepper; 1 teaspoon dried thyme; 1 teaspoon dried basil; 1 teaspoon dried oregano; 1 tablespoon garlic powder; 4 tablespoons olive oil | Whisk together the olive oil, lime juice, and garlic in a bowl. Rub the tuna steaks with the mixture. Place the steaks in a sealable container and chill in refrigerator 3 hours.; Combine the mango, bell pepper, Spanish onion, green onion, cilantro, and jalapeno pepper in a bowl; stir. Add the lime juice and 1 1/2 teaspoons olive oil and toss to combine. Chill in refrigerator 1 hour.; Stir together the paprika, cayenne pepper, onion powder, salt, pepper, thyme, basil, oregano, and garlic powder in a bowl. Remove the tuna steaks from the refrigerator and gently rinse with water and then dip each side of each steak in the spice mixture to coat.; Heat 2 tablespoons olive oil in a large skillet over medium heat. Gently lay the tuna steaks into the hot oil. Cook the tuna on one side for 3 minutes; remove to a plate. Pour the remaining 2 tablespoons olive oil into the skillet and let it get hot. Lay the tuna with the uncooked side down into the skillet and cook another 3 minutes; remove from heat immediately.; Spoon about 1/2 cup of the mango salsa onto each of 4 plates. Lay the tuna steaks atop the salsa and serve immediately. | Home; Recipes; Seafood; Fish; Tuna
Simple Grilled Lamb Chops | 450 | 208 | 4.67353963851929 | 2 h 16 m | 1/4 cup distilled white vinegar; 2 teaspoons salt; 1/2 teaspoon black pepper; 1 tablespoon minced garlic; 1 onion, thinly sliced; 2 tablespoons olive oil; 2 pounds lamb chops | Mix together the vinegar, salt, pepper, garlic, onion, and olive oil in a large resealable bag until the salt has dissolved. Add lamb, toss until coated, and marinate in refrigerator for 2 hours.; Preheat an outdoor grill for medium-high heat.; Remove lamb from the marinade and leave any onions on that stick to the meat. Discard any remaining marinade. Wrap the exposed ends of the bones with aluminum foil to keep them from burning. Grill to desired doneness, about 3 minutes per side for medium. The chops may also be broiled in the oven about 5 minutes per side for medium. | Home; Recipes; Meat and Poultry; Lamb
Baked Chicken and Zucchini | 771 | 233 | 4.53448295593262 | 50 m | 1 egg; 1 tablespoon water; 1/2 teaspoon salt; 1/8 teaspoon ground black pepper; 1 cup dry bread crumbs; 2 tablespoons olive oil; 4 skinless, boneless chicken breast halves; 1 tablespoon minced garlic; 2 tablespoons olive oil; 5 zucchinis, sliced; 4 tomatoes, sliced; 2/3 cup shredded mozzarella cheese; 2 teaspoons chopped fresh basil; 1/3 cup shredded mozzarella cheese | Preheat oven to 400 degrees F (205 degrees C). Lightly grease a 9x13-inch baking dish.; Beat egg, water, salt, and pepper in a shallow bowl. Set 2 tablespoons bread crumbs aside; pour remaining bread crumbs into a large resealable plastic bag. Dip chicken in egg mixture, then place in bag and shake to coat.; Heat 2 tablespoons olive oil in a large skillet over medium heat. Cook chicken in skillet until browned, 2 to 3 minutes per side. Remove chicken from pan. Add remaining 2 tablespoons oil to skillet; cook and stir zucchini and garlic over medium heat until zucchini is slightly tender, about 2 minutes. Transfer to prepared baking dish.; Sprinkle 2 tablespoons reserved bread crumbs over zucchini. Top with tomato slices, 2/3 cup mozzarella cheese, and basil. Place chicken on top of zucchini layer. Cover baking dish with aluminum foil.; Bake in preheated oven until chicken is no longer pink in the center and juices run clear, about 25 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Uncover and sprinkle with remaining mozzarella cheese. Bake until cheese is melted, about 5 minutes. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Cheesy Sausage Zucchini Casserole | 287 | 230 | 4.53264617919922 | 1 h 30 m | 1/2 cup uncooked white rice; 1 cup water; 1 pound pork sausage; 1/4 cup chopped onion; 1 cup diced fresh tomato; 4 cups cubed zucchini squash; 2 (4 ounce) cans sliced mushrooms, drained; 1 (8 ounce) package processed cheese food, cubed; 1 pinch dried oregano; salt and pepper to taste | Combine the rice and water in a small saucepan, and bring to a boil. Reduce heat to low, and simmer for about 20 minutes, or until tender. Remove from heat, and set aside.; Preheat the oven to 325 degrees F (165 degrees C).; Cook sausage and onion in a large skillet over medium heat, stirring until evenly browned. Drain excess grease. Stir in zucchini and tomatoes, and cook until tender. Stir in rice, mushrooms, and cheese. Season with oregano, salt, and pepper. Spread into a 9x13 inch baking dish, or a 2 quart casserole dish.; Bake, uncovered, for 1 hour in the preheated oven, or until lightly browned and bubbly. | Home; Recipes; Main Dish; Casseroles; Rice
Glazed Ham | 361 | 229 | 4.6769757270813 | 8 h 40 m | 1 (8 pound) bone-in shank ham; 4 cups water, or as needed; 1/2 cup honey; 1/2 cup brown sugar; 2 tablespoons liquid smoke flavoring; 2 tablespoons Worcestershire sauce; 1 pinch ground cloves | Preheat the oven to 275 degrees F (135 degrees C). Place ham in a roasting pan. Pour in water to a 2 inch depth. Cover with a tight fitting lid.; Bake for 6 to 8 hours in the preheated oven (all day or all night). Remove from the oven, pour off drippings and reserve. Debone ham, removing any excess fat as well, and return to the roasting pan.; Skim fat from the top of the drippings, and discard. In a small bowl, mix one cup of the drippings with honey, brown sugar, liquid smoke, Worcestershire sauce and cloves. Pour this over the ham, cover and return to the oven. Remaining drippings may be discarded or reserved for other uses.; Bake for another 30 to 40 minutes in the preheated oven. Let stand for 10 minutes before serving. | Home; Recipes; Main Dish; Pork; Ham; Whole
Chile Garlic BBQ Salmon | 244 | 207 | 4.64705896377563 | 45 m | 3 pounds whole salmon, cleaned; 1/4 cup soy sauce; 1 tablespoon chile sauce; 1 tablespoon chopped fresh ginger root; 1 clove garlic, chopped; 1 lime, juiced; 1 lime, zested; 1 tablespoon brown sugar; 3 green onions, chopped | Prepare outdoor grill for high heat.; Trim the tail and fins off of the salmon. Make several shallow cuts across the salmon's skin. Place salmon on 3 large, slightly overlapping sheets of aluminum foil.; In a bowl, stir together soy sauce, chile sauce, ginger, and garlic. Mix in lime juice, lime zest, and brown sugar. Spoon sauce over the salmon.; Fold the foil over the salmon, and crimp the edges to seal.; If using hot coals, move them to one side of the grill. Place the fish on the side of the grill that does not have coals directly underneath it, and close the lid. If using a gas grill, place the fish on one side, and turn off the flames directly underneath it; close the lid. Cook for 25 to 30 minutes. Remove to a serving platter, and pour any juices that may have collected in the foil over the top of the fish. Sprinkle with green onions. | Home; Recipes; World Cuisine; Asian
Apple Glazed Pork Tenderloin | 1K | 213 | 4.60416650772095 | 55 m | 1 tablespoon olive oil; 1 (1 1/4 pound) pork tenderloin; kosher salt and ground black pepper to taste; 2 teaspoons chopped fresh parsley; 1/2 sweet onion, diced; 1 Gala apple, cut into chunks; 1/2 cup Riesling wine; 1 cup apple jelly; 2 tablespoons balsamic vinegar | Preheat an oven to 350 degrees F (175 degrees C). Grease a baking dish large enough to hold the tenderloin without folding it.; Heat the olive oil in a large skillet over medium-high heat, and brown the pork tenderloin on all sides. Remove the browned tenderloin to the prepared baking dish. Sprinkle all sides of the meat with salt, pepper, and parsley.; Cook and stir the onion and apple in the same skillet over medium heat until the onion becomes soft, about 5 minutes, and pour in the Riesling wine. Scrape all the browned flavor bits off the bottom of the skillet and stir to help dissolve them into the wine. Bring to a boil, and pour the onion, apple, and wine mixture over the tenderloin.; Mix together the apple jelly and balsamic vinegar in a bowl until the mixture is smooth and without lumps. Spread the jelly mixture all over the pork.; Bake loin in the preheated oven until an instant-read thermometer inserted into the center reads 145 degrees F (63 degrees C), 30 to 45 minutes. Allow the tenderloin to rest for 10 minutes before slicing, and serve each slice with a spoonful of the apple-onion mixture. | Home; Recipes; Main Dish; Roasts
Slow Cooker Chile Verde | 473 | 203 | 4.56794404983521 | 8 h 20 m | 3 tablespoons olive oil; 1/2 cup onion, chopped; 2 cloves garlic, minced; 3 pounds boneless pork shoulder, cubed; 5 (7 ounce) cans green salsa; 1 (4 ounce) can diced jalapeno peppers; 1 (14.5 ounce) can diced tomatoes | Heat the oil in a large skillet or Dutch oven over medium heat. Add the onion and garlic; cook and stir until fragrant. Add the cubed pork, and cook until browned on the outside. Transfer the pork, onions, and garlic to a slow cooker, and stir in the green salsa, jalapeno peppers, and tomatoes.; Cover, and cook on High for 3 hours. Reduce the setting to Low, and cook for 4 to 5 more hours. | Home; Recipes; World Cuisine; Latin American; Mexican
Vegetable Pizza I | 369 | 203 | 4.60627174377441 | 1 h | 2 (8 ounce) packages refrigerated crescent rolls; 2 (8 ounce) packages cream cheese, softened; 1 cup mayonnaise; 1 (1 ounce) package dry Ranch-style dressing mix; 1 cup fresh broccoli, chopped; 1 cup chopped tomatoes; 1 cup chopped green bell pepper; 1 cup chopped cauliflower; 1 cup shredded carrots; 1 cup shredded Cheddar cheese | Preheat oven to 375 degrees F (190 degrees C).; Roll out the crescent roll dough onto a 9x13 inch baking sheet, and pinch together edges to form the pizza crust.; Bake crust for 12 minutes in the preheated oven. Once finished cooking, remove crust from oven and let cool 15 minutes without removing it from the baking sheet.; In a small mixing bowl, combine cream cheese, mayonnaise, and dry Ranch dressing. Spread the mixture over the cooled crust. Arrange broccoli, tomato, green bell pepper, cauliflower, shredded carrots, and Cheddar cheese over the cream cheese layer. Chill for one hour, slice and serve. | Home; Recipes; Main Dish; Pizza
Smothered Beef Short Ribs | 1K | 238 | 4.54195785522461 | 2 h 20 m | 1/2 cup olive oil; 4 pounds beef short ribs; salt and pepper to taste; 1 cup all-purpose flour; 2 cups chopped onions; 1 cup chopped celery; 1 cup chopped carrots; 2 tablespoons minced garlic; 3 bay leaves; 1 tablespoon dried thyme; 1 cup red wine; 8 cups beef stock; 1/4 cup chopped fresh parsley | Heat the oil in a large pot over medium high heat. Season the ribs with salt and pepper to taste and dredge them in flour. Fry the ribs in the oil in small batches, adding oil as needed, to sear the meat. This should take 2 to 3 minutes per batch. Set ribs aside.; In the same pot, add the onions and saute for 2 minutes. Add the celery and carrots and saute for 1 more minute. Season with salt and pepper to taste, and then stir in the garlic, bay leaves and thyme and cook for 1 more minute.; Deglaze the pot with the red wine, scraping up all the bits on the bottom. Add the stock, bring to a boil, reduce heat to low and simmer. Add the ribs and continue to simmer for 2 hours, until the sauce thickens. Stir in the parsley and serve. | Home; Recipes; Main Dish; Ribs
Chef John's Salt Roasted Chicken | 691 | 236 | 4.6748251914978 | 1 h 15 m | 1 (3 1/2) pound whole chicken at room temperature; 3 tablespoons kosher salt, or as needed; 1 tablespoon chopped fresh thyme; 1 lemon, juiced; 1/3 cup chicken broth; 1 tablespoon water, or as needed (optional); 2 tablespoons cold butter, cut into four pieces; salt and freshly ground black pepper to taste; 1 pinch cayenne pepper, or to taste | Preheat oven to 450 degrees F (230 degrees C).; Dry the outside of chicken with paper towels. Tuck the wing tips underneath the chicken and place into a large oven-safe skillet. Use scissors to snip off the tail, if desired.; Generously sprinkle kosher salt into the cavity and over the back and sides of chicken. Tie chicken legs together with kitchen twine. Sprinkle salt generously over the breasts, coating them thoroughly. Wipe excess salt out of skillet with paper towels.; Bake chicken in the preheated oven until an instant-read meat thermometer inserted into a thigh, not touching bone, reads 160 degrees C (70 degrees C), 50 to 60 minutes. Remove from skillet to a serving platter and let rest 5 to 10 minutes.; Blot about 90 percent of the chicken fat from the skillet with a paper towel held with tongs, leaving the browned bits of food in the skillet. Place skillet over medium-high heat and add thyme leaves. Cook and stir until thyme is wilted, 1 to 2 minutes. Pour lemon juice, chicken broth, and water into skillet, stirring until the browned bits dissolve and the sauce has reduced by about half, 1 to 2 minutes.; Reduce heat to low, add cold butter, and stir until butter has begun to melt. Add any accumulated juices from the chicken to sauce and continue to stir until butter is incorporated and sauce is slightly thickened, about 1 minute. Remove from heat and season with salt, black pepper, and cayenne pepper to taste. Spoon sauce over chicken to serve. | Home; Recipes; Everyday Cooking
Cauliflower Fried 'Rice' | 743 | 223 | 4.55789470672607 | 45 m | 2 cups frozen peas; 1/2 cup water; 1/4 cup sesame oil, divided; 4 cups cubed pork loin; 6 green onions, sliced; 1 large carrot, cubed; 2 cloves garlic, minced; 20 ounces shredded cauliflower; 6 tablespoons soy sauce; 2 eggs, beaten | Stir peas and water together in a saucepan; bring to a boil, reduce heat to medium-low, and cook and stir until peas are tender and heated through, about 5 minutes. Drain and discard water.; Heat 2 tablespoons sesame oil in a wok over medium-high heat. Cook and stir pork in hot oil until lightly browned on all sides and cooked through, 7 to 10 minutes. Transfer meat to a plate.; Heat remaining 2 tablespoons sesame oil the wok. Saute green onions, carrot, and garlic in hot oil until just softened, about 5 minutes. Add cauliflower; cook and stir until cauliflower had a tender but firm to the bite, 4 to 5 minutes.; Stir pork, peas, and and soy sauce into cauliflower mixture and stir-fry until mixture is hot and slightly browned, 3 to 5 minutes.; Move pork-cauliflower mixture to one side of the wok; pour beaten eggs onto empty side. Scramble eggs until cooked through, 3 to 5 minutes; stir cooked eggs into the pork-cauliflower mixture, breaking up any large chunks. | Home; Recipes; Main Dish; Stir-Fry
California Chicken Spaghetti | 295 | 213 | 4.51398611068726 | 30 m | 1 (16 ounce) package uncooked angel hair pasta; 3 tablespoons olive oil; 4 skinless, boneless chicken breast halves - cut into strips; 2 tablespoons chopped garlic; 2 tablespoons dried basil; 2 tablespoons Cajun-style blackened seasoning; salt and pepper to taste; 10 roma (plum) tomatoes, diced; 2/3 cup crumbled feta cheese | Bring a large pot of lightly salted water to a boil. Add pasta and cook for 5 to 8 minutes or until al dente. Drain.; Heat olive oil in a large skillet over medium heat. Add chicken pieces, and cook, stirring until browned on the outside. Stir in the garlic, basil, Cajun seasoning, salt, and pepper, then mix in the tomatoes. Cook until tomatoes are semi soft, and chicken is cooked through. Toss with pasta, and serve with crumbled feta cheese on top. | Home; Recipes; World Cuisine; European; Italian
Whole Chicken Slow Cooker Recipe | 1K | 220 | 4.56537103652954 | 12 h 10 m | 4 teaspoons salt, or to taste; 2 teaspoons paprika; 1 teaspoon cayenne pepper; 1 teaspoon onion powder; 1 teaspoon ground thyme; 1 teaspoon ground white pepper; 1/2 teaspoon garlic powder; 1/2 teaspoon ground black pepper; 1 whole whole chicken | Mix salt, paprika, cayenne pepper, onion powder, thyme, white pepper, garlic powder, and black pepper together in a small bowl.; Rub seasoning mixture over the entire chicken to evenly season. Put rubbed chicken into a large resealable plastic bag; refrigerate 8 hours to overnight.; Remove chicken from bag and cook in slow cooker on Low until no longer pink at the bone and the juices run clear, 4 to 8 hours. An instant-read thermometer inserted into the thickest part of the thigh, near the bone should read 165 degrees F (74 degrees C). | Home; Recipes; Everyday Cooking
Simple Baked Chicken Breasts | 2K | 204 | 4.60638284683228 | 40 m | 4 skinless, boneless chicken breast halves; 2 tablespoons olive oil; 1 tablespoon coarse sea salt; 1 pinch Creole seasoning (such as Tony Chachere's®), or to taste; 1 tablespoon water, or as needed | Preheat convection oven to 400 degrees F (200 degrees C).; Rub chicken breasts with olive oil and sprinkle both sides with salt and Creole seasoning. Place chicken in a broiler pan.; Bake in the preheated oven for 10 minutes. Flip chicken and cook until no longer pink in the center and the juices run clear, about 15 minutes more. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).; Remove chicken from pan. Pour water into the pan, while scraping the browned bits of food off of the bottom of the pan with a wooden spoon. Add more water if needed to dislodge the browned bits; serve alongside chicken. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Cajun Style Meatloaf | 293 | 222 | 4.67730474472046 | 1 h 20 m | 2 bay leaves; 1 teaspoon salt; 1 teaspoon ground cayenne pepper; 1 teaspoon ground black pepper; 1/2 teaspoon ground white pepper; 1/2 teaspoon ground cumin; 1/2 teaspoon ground nutmeg; 4 tablespoons butter; 3/4 cup chopped onion; 1/2 cup chopped green bell pepper; 1/4 cup chopped green onions; 4 cloves garlic, minced; 1 tablespoon hot pepper sauce; 1 tablespoon Worcestershire sauce; 1/2 cup evaporated milk; 1/2 cup ketchup; 1 1/2 pounds ground beef; 1/2 pound andouille sausage, casings removed; 2 eggs, beaten; 1 cup dried bread crumbs | In a small bowl, combine the bay leaves, salt, cayenne pepper, ground black pepper, ground white pepper, cumin, and nutmeg; set aside.; Melt the butter or margarine in a saucepan over medium heat. Add the onion, bell pepper, green onions, garlic, hot pepper sauce, Worcestershire sauce, and reserved seasoning mix. Saute until mixture starts sticking to the bottom of the pan, about 6 minutes. Stir in the milk and ketchup; continue cooking for 2 more minutes, stirring occasionally.; Remove vegetable mixture from heat, and allow to cool to room temperature. Place the beef and sausage in an ungreased 9x13 inch baking dish. Add the eggs, the vegetable mixture, and the bread crumbs. Remove the bay leaves. Mix well by hand, and form into a loaf about 1 1/2 inches high.; Bake uncovered at 350 degrees F (175 degrees C) for 25 minutes. Then raise heat to 400 degrees F (200 degrees C) and bake for another 35 minutes. Let stand for 5 minutes before serving. | Home; Recipes; Main Dish; Meatloaf; Beef Meatloaf
