Chef John's Stuffed Peppers | 4K | 1193 | 4.79104471206665 | 1 h 50 m | 1 cup uncooked long grain white rice; 2 cups water; 1 onion, diced; 1 tablespoon olive oil; 2 cups marinara sauce; 1 cup beef broth; 1 tablespoon balsamic vinegar; 1/4 teaspoon crushed red pepper flakes; 1 pound lean ground beef; 1/4 pound hot Italian pork sausage, casing removed; 1 (10 ounce) can diced tomatoes; 1/4 cup chopped fresh Italian parsley; 4 cloves garlic, minced; 2 teaspoons salt; 1 teaspoon freshly ground black pepper; 1 pinch ground cayenne pepper; 4 large green bell peppers, halved lengthwise and seeded; 1 cup finely grated Parmigiano-Reggiano cheese, plus more for topping | Preheat the oven to 375 degrees F (190 degrees C).; Bring rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Set the cooked rice aside.; Cook onion and olive oil over medium heat until onion begins to soften, about 5 minutes. Transfer half of cooked onion to a large bowl and set aside.; Stir marinara sauce, beef broth, balsamic vinegar, and red pepper flakes into the skillet; cook and stir for 1 minute.; Pour sauce mixture into a 9x13-inch baking dish and set aside.; Combine ground beef, Italian sausage, diced tomatoes, Italian parsley, garlic, salt, black pepper, and cayenne pepper into bowl with reserved onions; mix well. Stir in cooked rice and Parmigiano Reggiano. Stuff green bell peppers with beef and sausage mixture.; Place stuffed green bell pepper halves in the baking dish over tomato sauce; sprinkle with remaining Parmigiano-Reggiano, cover baking dish with aluminum foil, and bake in the preheated oven for 45 minutes.; Remove aluminum foil and bake until the meat is no longer pink, the green peppers are tender and the cheese is browned on top, an addition 20 to 25 minutes. | Home; Recipes; Main Dish; Stuffed Main Dishes; Stuffed Bell Peppers
The Best Meatballs | 2K | 985 | 4.63273286819458 | 50 m | 1 pound ground beef; 1/2 pound ground veal; 1/2 pound ground pork; 2 cloves garlic, minced; 2 eggs; 1 cup freshly grated Romano cheese; 1 1/2 tablespoons chopped Italian flat leaf parsley; salt and ground black pepper to taste; 2 cups stale Italian bread, crumbled; 1 1/2 cups lukewarm water; 1 cup olive oil | Combine beef, veal, and pork in a large bowl. Add garlic, eggs, cheese, parsley, salt and pepper.; Blend bread crumbs into meat mixture. Slowly add the water 1/2 cup at a time. The mixture should be very moist but still hold its shape if rolled into meatballs. (I usually use about 1 1/4 cups of water). Shape into meatballs.; Heat olive oil in a large skillet. Fry meatballs in batches. When the meatball is very brown and slightly crisp remove from the heat and drain on a paper towel. (If your mixture is too wet, cover the meatballs while they are cooking so that they hold their shape better.) | Home; Recipes; World Cuisine; European; Italian
Scott Hibb's Amazing Whisky Grilled Baby Back Ribs | 1K | 963 | 4.82376098632813 | 3 h | 2 (2 pound) slabs baby back pork ribs; coarsely ground black pepper; 1 tablespoon ground red chile pepper; 2 1/4 tablespoons vegetable oil; 1/2 cup minced onion; 1 1/2 cups water; 1/2 cup tomato paste; 1/2 cup white vinegar; 1/2 cup brown sugar; 2 1/2 tablespoons honey; 2 tablespoons Worcestershire sauce; 2 teaspoons salt; 1/4 teaspoon coarsely ground black pepper; 1 1/4 teaspoons liquid smoke flavoring; 2 teaspoons whiskey; 2 teaspoons garlic powder; 1/4 teaspoon paprika; 1/2 teaspoon onion powder; 1 tablespoon dark molasses; 1/2 tablespoon ground red chile pepper | Preheat oven to 300 degree F (150 degrees C).; Cut each full rack of ribs in half, so that you have 4 half racks. Sprinkle salt and pepper (more pepper than salt), and 1 tablespoon chile pepper over meat. Wrap each half rack in aluminum foil. Bake for 2 1/2 hours.; Meanwhile, heat oil in a medium saucepan over medium heat. Cook and stir the onions in oil for 5 minutes. Stir in water, tomato paste, vinegar, brown sugar, honey, and Worcestershire sauce. Season with 2 teaspoons salt, 1/4 teaspoon black pepper, liquid smoke, whiskey, garlic powder, paprika, onion powder, dark molasses, and 1/2 tablespoon ground chile pepper. Bring mixture to a boil, then reduce heat. Simmer for 1 1/4 hours, uncovered, or until sauce thickens. Remove from heat, and set sauce aside.; Preheat an outdoor grill for high heat.; Remove the ribs from the oven, and let stand 10 minutes. Remove the racks from the foil, and place on the grill. Grill the ribs for 3 to 4 minutes on each side. Brush sauce on the ribs while they're grilling, just before you serve them (adding it too early will burn it). | Home; Recipes; Meat and Poultry; Pork; Ribs; Baby Back Ribs
Firecracker Grilled Alaska Salmon | 1K | 884 | 4.7259840965271 | 6 h 40 m | 8 (4 ounce) fillets salmon; 1/2 cup peanut oil; 4 tablespoons soy sauce; 4 tablespoons balsamic vinegar; 4 tablespoons green onions, chopped; 3 teaspoons brown sugar; 2 cloves garlic, minced; 1 1/2 teaspoons ground ginger; 2 teaspoons crushed red pepper flakes; 1 teaspoon sesame oil; 1/2 teaspoon salt | Place salmon filets in a medium, nonporous glass dish. In a separate medium bowl, combine the peanut oil, soy sauce, vinegar, green onions, brown sugar, garlic, ginger, red pepper flakes, sesame oil and salt. Whisk together well, and pour over the fish. Cover and marinate the fish in the refrigerator for 4 to 6 hours.; Prepare an outdoor grill with coals about 5 inches from the grate, and lightly oil the grate.; Grill the fillets 5 inches from coals for 10 minutes per inch of thickness, measured at the thickest part, or until fish just flakes with a fork. Turn over halfway through cooking. | Home; Recipes; Seafood; Fish; Salmon
Chef John's Italian Meatballs | 3K | 964 | 4.80820846557617 | 2 h 15 m | 1/3 cup plain bread crumbs; 1/2 cup milk; 2 tablespoons olive oil; 1 onion, diced; 1 pound ground beef; 1 pound ground pork; 2 eggs; 1/4 bunch fresh parsley, chopped; 3 cloves garlic, crushed; 2 teaspoons salt; 1 teaspoon ground black pepper; 1/2 teaspoon red pepper flakes; 1 teaspoon dried Italian herb seasoning; 2 tablespoons grated Parmesan cheese | Cover a baking sheet with foil and spray lightly with cooking spray.; Soak bread crumbs in milk in a small bowl for 20 minutes.; Heat olive oil in a skillet over medium heat. Cook and stir onions in hot oil until translucent, about 20 minutes.; Mix beef and pork together in a large bowl. Stir onions, bread crumb mixture, eggs, parsley, garlic, salt, black pepper, red pepper flakes, Italian herb seasoning, and Parmesan cheese into meat mixture with a rubber spatula until combined. Cover and refrigerate for about one hour.; Preheat an oven to 425 degrees F (220 degrees C).; Using wet hands, form meat mixture into balls about 1 1/2 inches in diameter. Arrange onto prepared baking sheet.; Bake in the preheated oven until browned and cooked through, 15 to 20 minutes. | Home; Recipes; World Cuisine; European; Italian
Creamy Pesto Shrimp | 2K | 940 | 4.59920644760132 | 30 m | 1 pound linguine pasta; 1/2 cup butter; 2 cups heavy cream; 1/2 teaspoon ground black pepper; 1 cup grated Parmesan cheese; 1/3 cup pesto; 1 pound large shrimp, peeled and deveined | Bring a large pot of lightly salted water to a boil. Add linguine pasta, and cook for 8 to 10 minutes, or until al dente; drain.; In a large skillet, melt the butter over medium heat. Stir in cream, and season with pepper. Cook 6 to 8 minutes, stirring constantly.; Stir Parmesan cheese into cream sauce, stirring until thoroughly mixed. Blend in the pesto, and cook for 3 to 5 minutes, until thickened.; Stir in the shrimp, and cook until they turn pink, about 5 minutes. Serve over the hot linguine. | Home; Recipes; World Cuisine; European; Italian
Garlic Chicken Fried Chicken | 1K | 929 | 4.55520009994507 | 35 m | 2 teaspoons garlic powder, or to taste; 1 teaspoon ground black pepper; 1 teaspoon salt; 1 teaspoon paprika; 1/2 cup seasoned bread crumbs; 1 cup all-purpose flour; 1/2 cup milk; 1 egg; 4 skinless, boneless chicken breast halves - pounded thin; 1 cup oil for frying, or as needed | In a shallow dish, mix together the garlic powder, pepper, salt, paprika, bread crumbs and flour. In a separate dish, whisk together the milk and egg.; Heat the oil in an electric skillet set to 350 degrees F (175 degrees C). Dip the chicken into the egg and milk, then dredge in the dry ingredients until evenly coated.; Fry chicken in the hot oil for about 5 minutes per side, or until the chicken is cooked through and juices run clear. Remove from the oil with a slotted spatula, and serve. | Home; Recipes; Meat and Poultry; Chicken; Fried Chicken
Beef Tenderloin With Roasted Shallots | 1K | 949 | 4.83713340759277 | 1 h 45 m | 3/4 pound shallots, halved lengthwise and peeled; 1 1/2 tablespoons olive oil; salt and pepper to taste; 3 cups beef broth; 3/4 cup port wine; 1 1/2 teaspoons tomato paste; 2 pounds beef tenderloin roast, trimmed; 1 teaspoon dried thyme; 3 slices bacon, diced; 3 tablespoons butter; 1 tablespoon all-purpose flour; 4 sprigs watercress, for garnish | Preheat oven to 375 degrees F (190 degrees C). In 9 inch pie pan, toss shallots with oil to coat. Season with salt and pepper. Roast until shallots are deep brown and very tender, stirring occasionally, about 30 minutes.; In a large saucepan, combine beef broth and port. Bring to a boil. Cook over high heat until the volume is reduced by half, about 30 minutes. Whisk in tomato paste. Set aside.; Pat beef dry; sprinkle with thyme, salt and pepper. In a large roasting pan, set over medium heat on the stove top, saute bacon until golden. Using a slotted spoon, transfer bacon to paper towels. Add beef to pan; brown on all sides over medium high heat, about 7 minutes.; Transfer pan to oven. Roast beef until meat thermometer inserted into center registers 125 degrees F (50 degrees C) for medium rare, about 25 minutes. Transfer beef to platter. Tent loosely with foil.; Spoon fat off top of pan drippings in roasting pan. Place pan over high heat on stove top. Add broth mixture, and bring to boil; stir to scrape up any browned bits. Transfer to a medium saucepan, and bring to simmer. Mix 1 1/2 tablespoon butter and flour in small bowl to form smooth paste; whisk into broth mixture, and simmer until sauce thickens. Whisk in remaining butter. Stir in roasted shallots and reserved bacon. Season with salt and pepper.; Cut beef into 1/2 inch thick slices. Spoon some sauce over, and garnish with watercress. | Home; Recipes; Everyday Cooking
Suki's Spinach and Feta Pasta | 1K | 812 | 4.54575443267822 | 40 m | 1 (8 ounce) package penne pasta; 2 tablespoons olive oil; 1/2 cup chopped onion; 1 clove garlic, minced; 3 cups chopped tomatoes; 1 cup sliced fresh mushrooms; 2 cups spinach leaves, packed; salt and pepper to taste; 1 pinch red pepper flakes; 8 ounces feta cheese, crumbled | Bring a large pot of lightly salted water to a boil. Cook pasta in boiling water until al dente; drain.; Meanwhile, heat olive oil in a large skillet over medium-high heat; add onion and garlic, and cook until golden brown. Mix in tomatoes, mushrooms, and spinach. Season with salt, pepper, and red pepper flakes. Cook 2 minutes more, until tomatoes are heated through and spinach is wilted. Reduce heat to medium, stir in pasta and feta cheese, and cook until heated through. | Home; Recipes; Pasta and Noodles; Pasta by Shape
Glazed Meatloaf I | 1K | 932 | 4.63079452514648 | 1 h 20 m | 1/2 cup ketchup; 1/3 cup brown sugar; 1/4 cup lemon juice, divided; 1 teaspoon mustard powder; 2 pounds ground beef; 3 slices bread, broken up into small pieces; 1/4 cup chopped onion; 1 egg, beaten; 1 teaspoon beef bouillon granules | Preheat oven to 350 degrees F (175 degrees C).; In a small bowl, combine the ketchup, brown sugar, 1 tablespoon lemon juice and mustard powder.; In a separate large bowl, combine the ground beef, bread, onion, egg, bouillon, remaining lemon juice and 1/3 of the ketchup mixture from the small bowl. Mix this well and place in a 5x9 inch loaf pan.; Bake at 350 degrees F (175 degrees C) for 1 hour, drain any excess fat, coat with remaining ketchup mixture and bake for 10 more minutes. | Home; Recipes; Main Dish; Meatloaf; Beef Meatloaf
Charley's Slow Cooker Mexican Style Meat | 1K | 871 | 4.59019136428833 | 8 h 50 m | 1 (4 pound) chuck roast; 1 teaspoon salt; 1 teaspoon ground black pepper; 2 tablespoons olive oil; 1 large onion, chopped; 1 1/4 cups diced green chile pepper; 1 teaspoon chili powder; 1 teaspoon ground cayenne pepper; 1 (5 ounce) bottle hot pepper sauce; 1 teaspoon garlic powder | Trim the roast of any excess fat, and season with salt and pepper. Heat olive oil in a large skillet over medium-high heat. Place the beef in the hot skillet, and brown it quickly on all sides.; Transfer the roast to a slow cooker and top it with the chopped onion. Season with chile peppers, chili powder, cayenne pepper, hot pepper sauce, and garlic powder. Add enough water to cover 1/3 of the roast.; Cover, and cook on High for 6 hours, checking to make sure there is always at least a small amount of liquid in the bottom of the cooker. Reduce heat to Low, and continue cooking for 2 to 4 hours, or until meat is totally tender and falls apart.; Transfer the roast to a bowl and shred it using two forks (reserve 2 cups of cooking liquid, if desired). Serve in tacos or burritos (see Cook's Note). | Home; Recipes; World Cuisine; Latin American; Mexican
Stuffed Peppers My Way | 1K | 800 | 4.60350561141968 | 1 h | 1 cup water; 1/2 cup uncooked Arborio rice; 2 green bell peppers, halved and seeded; 1 tablespoon olive oil; 2 green onions, thinly sliced; 1 teaspoon dried basil; 1 teaspoon Italian seasoning; 1 teaspoon salt; 1 pinch ground black pepper; 1 tomato, diced; 1/2 cup crumbled feta cheese | Preheat oven to 400 degrees F (200 degrees C). Lightly grease a baking sheet.; In a medium saucepan, bring water to a boil. Stir in the rice. Reduce heat, cover, and simmer for 20 minutes. Remove from heat, and set aside.; Place the peppers cut-side down on the prepared baking sheet. Roast 25 to 30 minutes in the preheated oven, or until tender and skin starts to brown.; While the peppers are roasting, heat oil in a medium skillet over medium-high heat. Cook the onions, basil, Italian seasoning, salt, and pepper in oil for 2 to 3 minutes. Stir in the tomato, and cook for 5 minutes. Spoon in the cooked rice, and stir until heated through. Remove from heat, mix in the feta cheese, and spoon the mixture into the pepper halves.; Return to the oven for 5 minutes. Serve immediately. | Home; Recipes; Main Dish; Stuffed Main Dishes; Stuffed Bell Peppers
California Grilled Veggie Sandwich | 1K | 823 | 4.81407022476196 | 50 m | 1/4 cup mayonnaise; 3 cloves garlic, minced; 1 tablespoon lemon juice; 1/8 cup olive oil; 1 cup sliced red bell peppers; 1 small zucchini, sliced; 1 red onion, sliced; 1 small yellow squash, sliced; 2 (4-x6-inch) focaccia bread pieces, split horizontally; 1/2 cup crumbled feta cheese | In a bowl, mix the mayonnaise, minced garlic, and lemon juice. Set aside in the refrigerator.; Preheat the grill for high heat.; Brush vegetables with olive oil on each side. Brush grate with oil. Place bell peppers and zucchini closest to the middle of the grill, and set onion and squash pieces around them. Cook for about 3 minutes, turn, and cook for another 3 minutes. The peppers may take a bit longer. Remove from grill, and set aside.; Spread some of the mayonnaise mixture on the cut sides of the bread, and sprinkle each one with feta cheese. Place on the grill cheese side up, and cover with lid for 2 to 3 minutes. This will warm the bread, and slightly melt the cheese. Watch carefully so the bottoms don't burn. Remove from grill, and layer with the vegetables. Enjoy as open faced grilled sandwiches. | Home; Recipes; Main Dish; Sandwiches
Chipotle Crusted Pork Tenderloin | 1K | 866 | 4.55331659317017 | 35 m | 1 teaspoon onion powder; 1 teaspoon garlic powder; 3 tablespoons chipotle chile powder; 1 1/2 teaspoons salt; 4 tablespoons brown sugar; 2 (3/4 pound) pork tenderloins | Preheat grill for medium-high heat.; In a large resealable plastic bag, combine the onion powder, garlic powder, chipotle chile powder, salt, and brown sugar. Place tenderloins in bag and shake, coating meat evenly. Refrigerate for 10 to 15 minutes.; Lightly oil grill grate, and arrange meat on grate. Cook for 20 minutes, turning meat every 5 minutes. Remove from grill, let stand for 5 to 10 minutes before slicing. | Home; Recipes; World Cuisine; Latin American; Mexican
Baked Ziti IV | 1K | 864 | 4.7201681137085 | 1 h 30 m | 1 pound dry ziti pasta; 1 1/2 tablespoons olive oil; 1 onion, sliced; 1 teaspoon minced fresh rosemary; 4 cloves garlic, chopped; 1/2 pound ground beef; 1/2 pound ground pork sausage; 1 1/2 (26 ounce) jars spaghetti sauce; salt to taste; 1 (6 ounce) package provolone cheese, sliced; 3/4 cup sour cream; 3/4 cup cottage cheese; 1 (6 ounce) package mozzarella cheese, shredded; 2 tablespoons freshly grated Parmesan cheese | Bring a large pot of lightly salted water to a boil. Cook pasta in boiling water for 8 to 10 minutes, or until al dente; drain.; Meanwhile, heat olive oil in large, heavy skillet over medium heat. Cook onion in oil until tender. Stir in rosemary and garlic. Transfer to a small bowl.; Place ground beef and sausage in the skillet. Cook over medium-high heat until evenly brown. Stir in the onion mixture and the spaghetti sauce. Season with salt. Reduce heat to low, and simmer for 10 minutes.; Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch baking dish. In the prepared dish, layer 1/2 of the cooked pasta, provolone cheese, sour cream, cottage cheese, and a little less than 1/2 of the meat mixture. Then layer the rest of the pasta, mozzarella cheese, remaining meat mixture, and Parmesan cheese.; Bake in the preheated oven for 20 to 30 minutes, or until heated through and cheeses are melted. | Home; Recipes; World Cuisine; European; Italian
Chef John's Perfect Prime Rib | 3K | 992 | 4.75105476379395 | 6 h 30 m | 4 pounds prime rib roast; 1/4 cup unsalted butter, softened; 1 tablespoon freshly ground black pepper; 1 teaspoon herbes de Provence; kosher salt | Place rib roast on a plate and bring to room temperature, about 4 hours.; Preheat an oven to 500 degrees F (260 degrees C).; Combine butter, pepper, and herbes de Provence in a bowl; mix until well blended. Spread butter mixture evenly over entire roast. Season roast generously with kosher salt.; Roast the 4-pound prime rib (see footnote if using a larger and smaller roast) in the preheated oven for 20 minutes. Turn the oven off and, leaving the roast in the oven with the door closed, let the roast sit in the oven for 2 hours. Remove roast from the oven, slice, and serve. | Home; Recipes; Main Dish; Roasts
Beef and Bean Chimichangas | 1K | 841 | 4.50850343704224 | 45 m | 1 pound lean ground beef; 3/4 cup chopped onion; 3/4 cup diced green bell pepper; 1 1/2 cups whole kernel corn; 2 cups taco sauce; 2 teaspoons chili powder; 1 teaspoon garlic salt; 1 teaspoon ground cumin; 1 (16 ounce) can refried beans; 8 (12 inch) flour tortillas; 1 (16 ounce) package shredded Monterey Jack cheese; 1 tablespoon butter, melted; shredded lettuce; 1 tomato, diced | Preheat the oven to 350 degrees F (175 degrees C).; Brown the ground beef in a skillet over medium-high heat. Drain excess grease, and add the onion, bell pepper, and corn. Cook for about 5 more minutes, or until vegetables are tender. Stir in the taco sauce, and season with chili powder, garlic salt and cumin, stirring until blended. Cook until heated through, then remove from heat, and set aside.; Open the can of beans, and spread a thin layer of beans onto each of the tortillas. Spoon the beef mixture down the center, and then top with as much shredded cheese as you like. Roll up the tortillas, and place them seam-side down onto a baking sheet. Brush the tortillas with melted butter.; Bake for 30 to 35 minutes in the preheated oven, or until golden brown. Serve with lettuce and tomato. | Home; Recipes; World Cuisine; Latin American; Mexican
Chicken In Basil Cream | 2K | 875 | 4.6852011680603 | 30 m | 1/4 cup milk; 1/4 cup dried bread crumbs; 4 skinless, boneless chicken breasts; 3 tablespoons butter; 1/2 cup chicken broth; 1 cup heavy whipping cream; 1 (4 ounce) jar sliced pimento peppers, drained; 1/2 cup grated Parmesan cheese; 1/4 cup chopped fresh basil; 1/8 teaspoon ground black pepper | Place milk and bread crumbs in separate, shallow bowls. In skillet, heat butter or margarine to medium heat. Dip chicken in milk, then coat with crumbs. Cook in butter or margarine, on both sides, until juices run clear (about 10 minutes). Remove and keep warm.; Add broth to skillet. Bring to a boil over medium heat, and stir to loosen browned bits from pan. Stir in cream and pimentos; boil and stir for 1 minute. Reduce heat.; Add Parmesan cheese, basil and pepper. Stir sauce and cook until heated through. Pour mixture over chicken and serve! | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Pan-Fried
The Best Meatloaf | 2K | 883 | 4.53052473068237 | 1 h 20 m | 1/2 cup milk; 1 cup soft bread crumbs; 1 1/2 pounds ground beef; 1 1/4 teaspoons salt; ground black pepper to taste; 1 egg, slightly beaten; 3 tablespoons steak sauce, (e.g. Heinz 57); 1 onion, chopped; 1/2 cup diced green bell pepper; 1/4 cup steak sauce, or more to taste | Preheat oven to 350 degrees F (175 degrees C). Lightly grease an 8 1/2 x 4 1/2 inch loaf pan.; Combine milk and soft bread crumbs in a small bowl and allow to soften, about 5 minutes.; In a mixing bowl, combine the ground beef, salt, pepper, egg, 3 tablespoons steak sauce, chopped onion, and green bell pepper. Add bread crumb mixture, and mix with your hands until all ingredients are combined.; Pat the the mixture into the prepared loaf pan. Brush the top with additional steak sauce.; Bake in the preheated oven for 1 hour or until done. Allow to stand 5 minutes before slicing. | Home; Recipes; Main Dish; Meatloaf; Beef Meatloaf
Dumplings | 2K | 951 | 4.68739223480225 | 20 m | 1 cup all-purpose flour; 2 teaspoons baking powder; 1 teaspoon white sugar; 1/2 teaspoon salt; 1 tablespoon margarine; 1/2 cup milk | Stir together flour, baking powder, sugar, and salt in medium size bowl. Cut in butter until crumbly. Stir in milk to make a soft dough.; Drop by spoonfuls into boiling stew. Cover and simmer 15 minutes without lifting lid. Serve.; To make parsley dumplings, add 1 tablespoon parsley flakes to the dry ingredients. | Home; Recipes; Main Dish; Dumplings
Sweet and Sour Chicken I | 2K | 886 | 4.50869560241699 | 1 h | 1 (8 ounce) can pineapple chunks, drained (juice reserved); 1/4 cup cornstarch; 1 3/4 cups water, divided; 3/4 cup white sugar; 1/2 cup distilled white vinegar; 2 drops orange food color; 8 skinless, boneless chicken breast halves - cut into 1 inch cubes; 2 1/4 cups self-rising flour; 2 tablespoons vegetable oil; 2 tablespoons cornstarch; 1/2 teaspoon salt; 1/4 teaspoon ground white pepper; 1 egg; 1 1/2 cups water; 1 quart vegetable oil for frying; 2 green bell pepper, cut into 1 inch pieces | In a saucepan, combine 1 1/2 cups water, sugar, vinegar, reserved pineapple juice, and orange food coloring. Heat to boiling. Turn off heat. Combine 1/4 cup cornstarch and 1/4 cup water; slowly stir into saucepan. Continue stirring until mixture thickens.; Combine flour, 2 tablespoons oil, 2 tablespoons cornstarch, salt, white pepper, and egg. Add 1 1/2 cups water gradually to make a thick batter. Stir to blend thoroughly. Add chicken pieces, and stir until chicken is well coated.; Heat oil in skillet or wok to 360 degrees F (180 degrees C). Fry chicken pieces in hot oil 10 minutes, or until golden. Remove chicken, and drain on paper towels.; When ready to serve, layer green peppers, pineapple chunks, and cooked chicken pieces on a platter. Pour hot sweet and sour sauce over top. | Home; Recipes; World Cuisine; Asian; Chinese
Quick Chicken Piccata | 2K | 846 | 4.67713785171509 | 25 m | 4 skinless, boneless chicken breast halves; cayenne pepper, or to taste; salt and ground black pepper to taste; all-purpose flour for dredging; 2 tablespoons olive oil; 1 tablespoon capers, drained; 1/2 cup white wine; 1/4 cup fresh lemon juice; 1/4 cup water; 3 tablespoons cold unsalted butter, cut in 1/4-inch slices; 2 tablespoons fresh Italian parsley, chopped | Place chicken breasts between 2 layers of plastic wrap and pound to about 1/2-inch thick.; Season both sides of chicken breasts with cayenne, salt, and black pepper; dredge lightly in flour and shake off any excess.; Heat olive oil in a skillet over medium-high heat. Place chicken in the pan, reduce heat to medium, and cook until browned and cooked through, about 5 minutes per side; remove to a plate.; Cook capers in reserved oil, smashing them lightly to release brine, until warmed though, about 30 seconds.; Pour white wine into skillet. Scrape any browned bits from the bottom of the pan with a wooden spoon. Cook until reduced by half, about 2 minutes.; Stir lemon juice, water, and butter into the reduced wine mixture; cook and stir continuously to form a thick sauce, about 2 minutes. Reduce heat to low and stir parsley through the sauce.; Return chicken breasts to the pan cook until heated through, 1 to 2 minutes. Serve with sauce spooned over the top. | Home; Recipes; World Cuisine; European; Italian
Baked Ziti III | 1K | 853 | 4.71891403198242 | 50 m | 1 (16 ounce) package dry ziti pasta; 1 pound lean ground beef; 1 onion, chopped; 2 (28 ounce) jars spaghetti sauce; 6 ounces sliced provolone cheese; 6 ounces sliced mozzarella cheese; 1 1/2 cups sour cream; 1/2 cup grated Parmesan cheese; 1/4 cup chopped fresh basil | Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.; In a large skillet, brown beef over medium heat. Add onions; saute until tender. Drain off fat and add spaghetti sauce; simmer for about 15 minutes.; Preheat oven to 350 degrees F (175 degrees C).; In a lightly greased 2 quart baking dish, place about half of the pasta; top with a layer of provolone and mozzarella cheese slices. Spread on a layer of half the spaghetti sauce mixture and sour cream.; Cover with remaining pasta, cheese and sauce; sprinkle a layer of Parmesan cheese and fresh basil.; Bake in preheated oven for about 30 minutes or until cheese and sauce are bubbly; serve. | Home; Recipes; Pasta and Noodles; Pasta by Shape
Marinated Pork Tenderloin | 2K | 864 | 4.56663703918457 | 6 h 30 m | 1/4 cup soy sauce; 1/4 cup packed brown sugar; 2 tablespoons sherry; 1 1/2 teaspoons dried minced onion; 1 teaspoon ground cinnamon; 2 tablespoons olive oil; 1 pinch garlic powder; 2 (3/4 pound) pork tenderloins | Place soy sauce, brown sugar, sherry, dried onion, cinnamon, olive oil, and a touch of garlic powder in a large resealable plastic bag. Seal, and shake to mix. Place pork in bag with marinade, seal, and refrigerate for 6 to 12 hours.; Preheat grill for high heat.; Lightly oil grate. Place tenderloins on grill, and discard marinade. Cook 20 minutes, or to desired doneness. Slice into medallions, and serve. | Home; Recipes; Main Dish; Roasts
Brooklyn Girl's Penne Arrabiata | 1K | 771 | 4.62959623336792 | 45 m | 1/2 cup olive oil, divided; 6 cloves garlic, sliced; 1 teaspoon red pepper flakes; 1 (28 ounce) can diced tomatoes with garlic and olive oil; 1/2 cup tomato sauce; 1 bunch fresh basil, chopped; 1 (12 ounce) package dried penne pasta; 2 eggs; 2 cups bread crumbs; 1 teaspoon garlic powder; 1 teaspoon salt; 1 teaspoon pepper; 1 pound thin chicken breast cutlets | Heat 1/4 cup of olive oil in a large skillet over medium heat. Add the garlic, and saute for a few minutes. Sprinkle in the red pepper flakes, and saute for another minute. Pour in the diced tomatoes and tomato sauce, and add the basil. Simmer for about 20 minutes, stirring occasionally.; Meanwhile, bring a large pot of lightly salted water to a boil. Add penne pasta, and cook for 8 minutes, or until tender. Drain.; In a small bowl, whisk eggs with a fork. Place bread crumbs in a separate bowl. Stir the garlic powder, salt and pepper into the bread crumbs. Dip chicken cutlets into the egg, then press into the bread crumbs until completely coated.; Heat remaining olive oil in a large skillet over medium heat. Fry chicken for about 5 minutes per side, or until the coating is a nice dark brown color.; Remove chicken, and cut into slices. Toss the chicken slices into the sauce, and simmer for about 10 minutes. Stir in the cooked penne, simmer for a few more minutes to soak up the flavor, then serve. | Home; Recipes; World Cuisine; European; Italian
Rosemary Roasted Turkey | 1K | 828 | 4.79622983932495 | 4 h 45 m | 3/4 cup olive oil; 3 tablespoons minced garlic; 2 tablespoons chopped fresh rosemary; 1 tablespoon chopped fresh basil; 1 tablespoon Italian seasoning; 1 teaspoon ground black pepper; salt to taste; 1 (12 pound) whole turkey | Preheat oven to 325 degrees F (165 degrees C).; In a small bowl, mix the olive oil, garlic, rosemary, basil, Italian seasoning, black pepper and salt. Set aside.; Wash the turkey inside and out; pat dry. Remove any large fat deposits. Loosen the skin from the breast. This is done by slowly working your fingers between the breast and the skin. Work it loose to the end of the drumstick, being careful not to tear the skin.; Using your hand, spread a generous amount of the rosemary mixture under the breast skin and down the thigh and leg. Rub the remainder of the rosemary mixture over the outside of the breast. Use toothpicks to seal skin over any exposed breast meat.; Place the turkey on a rack in a roasting pan. Add about 1/4 inch of water to the bottom of the pan. Roast in the preheated oven 3 to 4 hours, or until the internal temperature of the bird reaches 180 degrees F (80 degrees C). | Home; Recipes; Everyday Cooking
Easy Chicken Enchiladas | 2K | 841 | 4.51811599731445 | 50 m | 1 (8 ounce) package cream cheese; 1 cup salsa; 2 cups chopped cooked chicken breast meat; 1 (15.5 ounce) can pinto beans, drained; 6 (6 inch) flour tortillas; 2 cups shredded Colby-Jack cheese | Preheat the oven to 350 degrees F (175 degrees C). Lightly grease a 9x13 inch baking dish.; In a small saucepan over medium heat, combine the cream cheese and salsa. Cook, stirring until melted and well blended. Stir in chicken and pinto beans. Fill tortillas with the mixture, roll and place into the prepared baking dish. Spread cheese over the top. Cover with aluminum foil.; Bake for 30 minutes, or until heated through. Garnish with your favorite toppings such as lettuce and tomatoes, or sour cream. | Home; Recipes; World Cuisine; Latin American; Mexican
